,Follower,Followee,Weight
7734,2750,9370,1
7735,2750,9397,1
7736,5917,9576,1
7737,2750,9666,1
7738,2750,9859,1
7739,2745,10062,1
7740,2760,10147,1
7741,2753,10232,1
7742,2753,10333,1
7743,2770,10550,1
7744,3886,10765,1
7745,2753,10858,1
7746,2753,10944,1
7747,3886,11147,1
7748,31035,11579,1
7749,2753,12386,1
7750,573,12444,1
7751,2770,12746,1
7752,2750,12776,1
7753,2745,12997,1
7754,3182,13352,1
7755,2760,13394,1
7756,5252,13815,1
7757,3758,14027,1
7758,3758,14149,1
7759,2753,14219,1
7760,3758,14286,1
7761,5213,14293,1
7762,5213,14599,1
7763,1932,14610,1
7764,5213,15217,1
7765,17185,15507,1
7766,16091,15573,1
7767,17185,15603,1
7768,17185,15619,1
7769,17185,15747,1
7770,17185,15793,1
7771,2753,16062,1
7772,17185,16091,1
7773,6954,16185,1
7774,17185,16602,1
7775,17185,16697,1
7776,16602,17185,1
7777,2750,18630,1
7778,2760,18744,1
7779,2760,18759,1
7780,31035,30779,1
7781,31035,30916,1
7782,30916,31035,1
7783,31035,31121,1
7784,2745,84649,1
7785,2732,48,1
7786,2745,331,1
7787,2745,344,1
7788,3794,365,1
7789,2753,403,1
7790,2750,475,1
7791,2753,498,1
7792,2753,508,1
7793,3923,545,1
7794,84649,554,1
7795,84649,573,1
7796,2750,611,1
7797,2750,612,1
7798,2753,652,1
7799,2760,694,1
7800,2753,724,1
7801,2753,757,1
7802,2753,769,1
7803,2750,830,1
7804,2760,889,1
7805,3597,972,1
7806,2745,1135,1
7807,2750,1175,1
7808,2753,1187,1
7809,2750,1351,1
7810,2683,1407,1
7811,2775,1462,1
7812,2753,1547,1
7813,2753,1570,1
7814,2745,1608,1
7815,2750,1619,1
7816,1701,1635,1
7817,2760,1637,1
7818,3794,1647,1
7819,84649,1650,1
7820,1701,1652,1
7821,1701,1654,1
7822,1701,1667,1
7823,1701,1670,1
7824,1701,1672,1
7825,84649,1675,1
7826,2750,1677,1
7827,1654,1681,1
7828,1654,1701,1
7829,2760,1731,1
7830,2775,1752,1
7831,2750,1769,1
7832,84649,1782,1
7833,2760,1786,1
7834,1654,1787,1
7835,2760,1791,1
7836,1654,1795,1
7837,2750,1802,1
7838,2760,1806,1
7839,2760,1810,1
7840,2775,1848,1
7841,2053,1851,1
7842,2775,1859,1
7843,2753,1861,1
7844,2775,1862,1
7845,1895,1868,1
7846,2753,1874,1
7847,2750,1878,1
7848,2753,1882,1
7849,2753,1883,1
7850,2753,1884,1
7851,2745,1885,1
7852,2053,1887,1
7853,2160,1889,1
7854,2775,1893,1
7855,2053,1895,1
7856,2775,1896,1
7857,1868,1902,1
7858,2750,1916,1
7859,2053,1918,1
7860,2750,1923,1
7861,2582,1924,1
7862,2033,1925,1
7863,2033,1931,1
7864,2053,1932,1
7865,2760,1949,1
7866,11147,1966,1
7867,2683,1968,1
7868,4681,1974,1
7869,2109,1975,1
7870,2033,1977,1
7871,3626,1980,1
7872,1997,1981,1
7873,2033,1983,1
7874,2033,1988,1
7875,1997,1990,1
7876,2033,1991,1
7877,2033,1992,1
7878,1997,1995,1
7879,2033,1996,1
7880,2120,1997,1
7881,2745,1998,1
7882,2033,2003,1
7883,2033,2004,1
7884,2033,2006,1
7885,2033,2012,1
7886,2033,2013,1
7887,3490,2017,1
7888,2142,2023,1
7889,2760,2024,1
7890,2003,2027,1
7891,2003,2033,1
7892,2003,2034,1
7893,2760,2035,1
7894,1980,2045,1
7895,1895,2053,1
7896,2142,2057,1
7897,2721,2061,1
7898,2750,2068,1
7899,2753,2070,1
7900,2242,2072,1
7901,2710,2077,1
7902,2120,2078,1
7903,2003,2079,1
7904,2120,2084,1
7905,2760,2085,1
7906,2760,2087,1
7907,2178,2088,1
7908,1996,2092,1
7909,3735,2096,1
7910,1996,2099,1
7911,2753,2100,1
7912,3735,2103,1
7913,2120,2109,1
7914,2685,2118,1
7915,1997,2120,1
7916,3667,2129,1
7917,2775,2136,1
7918,2770,2138,1
7919,1997,2141,1
7920,2178,2142,1
7921,2788,2143,1
7922,2775,2148,1
7923,3914,2150,1
7924,2760,2155,1
7925,2178,2156,1
7926,2753,2157,1
7927,2178,2160,1
7928,2753,2167,1
7929,2760,2172,1
7930,2178,2176,1
7931,2176,2178,1
7932,2753,2179,1
7933,1997,2188,1
7934,2964,2194,1
7935,2176,2197,1
7936,2781,2205,1
7937,2753,2206,1
7938,2176,2207,1
7939,2750,2208,1
7940,2750,2212,1
7941,2176,2213,1
7942,2964,2219,1
7943,2176,2221,1
7944,2964,2222,1
7945,3735,2226,1
7946,2753,2228,1
7947,3735,2236,1
7948,2034,2237,1
7949,2760,2238,1
7950,3735,2242,1
7951,1889,2244,1
7952,2770,2246,1
7953,2318,2248,1
7954,2760,2254,1
7955,2242,2255,1
7956,2770,2260,1
7957,2753,2266,1
7958,2760,2270,1
7959,2775,2272,1
7960,2770,2277,1
7961,2760,2279,1
7962,2750,2280,1
7963,2753,2286,1
7964,2753,2287,1
7965,2753,2291,1
7966,2753,2298,1
7967,2685,2305,1
7968,2760,2309,1
7969,2750,2315,1
7970,2964,2318,1
7971,2760,2323,1
7972,2770,2330,1
7973,2753,2332,1
7974,2788,2335,1
7975,2745,2341,1
7976,2788,2342,1
7977,2745,2360,1
7978,2745,2363,1
7979,3923,2365,1
7980,84649,2366,1
7981,2770,2369,1
7982,2745,2380,1
7983,2770,2384,1
7984,7800,2391,1
7985,2753,2402,1
7986,2753,2404,1
7987,2750,2407,1
7988,2753,2408,1
7989,2750,2415,1
7990,2431,2416,1
7991,2431,2422,1
7992,2775,2423,1
7993,2775,2425,1
7994,2422,2430,1
7995,2422,2431,1
7996,2422,2436,1
7997,2422,2447,1
7998,2422,2450,1
7999,2422,2460,1
8000,2781,2467,1
8001,2511,2472,1
8002,2760,2475,1
8003,2750,2476,1
8004,2770,2479,1
8005,2780,2484,1
8006,2582,2485,1
8007,2750,2486,1
8008,2775,2489,1
8009,3490,2491,1
8010,2684,2495,1
8011,2750,2496,1
8012,2750,2500,1
8013,2775,2502,1
8014,2416,2505,1
8015,2775,2506,1
8016,2775,2507,1
8017,2753,2509,1
8018,3794,2511,1
8019,2760,2512,1
8020,2770,2514,1
8021,2750,2519,1
8022,2753,2523,1
8023,3885,2526,1
8024,2582,2530,1
8025,2775,2534,1
8026,2753,2543,1
8027,2582,2548,1
8028,2770,2562,1
8029,2745,2566,1
8030,2775,2568,1
8031,2770,2569,1
8032,2770,2571,1
8033,2416,2573,1
8034,2760,2574,1
8035,2710,2575,1
8036,2720,2576,1
8037,2750,2579,1
8038,15747,2582,1
8039,2760,2583,1
8040,2416,2585,1
8041,2770,2590,1
8042,2720,2591,1
8043,2750,2593,1
8044,2770,2604,1
8045,2582,2606,1
8046,2780,2610,1
8047,2750,2618,1
8048,84649,2619,1
8049,2780,2623,1
8050,2760,2641,1
8051,3263,2651,1
8052,2760,2660,1
8053,2760,2661,1
8054,2745,2669,1
8055,2760,2670,1
8056,2753,2675,1
8057,2416,2678,1
8058,2770,2683,1
8059,2745,2684,1
8060,1654,2685,1
8061,2781,2686,1
8062,2753,2690,1
8063,2710,2703,1
8064,2750,2709,1
8065,2753,2710,1
8066,2709,2718,1
8067,2775,2720,1
8068,2720,2721,1
8069,2781,2726,1
8070,2582,2731,1
8071,2750,2732,1
8072,2720,2744,1
8073,2753,2745,1
8074,2770,2750,1
8075,2760,2753,1
8076,2750,2760,1
8077,2709,2770,1
8078,2745,2775,1
8079,2781,2780,1
8080,2744,2781,1
8081,2726,2783,1
8082,2964,2788,1
8083,2760,2792,1
8084,1995,2806,1
8085,4252,2817,1
8086,2750,2825,1
8087,2964,2831,1
8088,2745,2832,1
8089,2745,2836,1
8090,2744,2838,1
8091,2744,2842,1
8092,2770,2850,1
8093,2753,2857,1
8094,2720,2858,1
8095,2964,2859,1
8096,2745,2867,1
8097,2248,2869,1
8098,5776,2874,1
8099,2745,2876,1
8100,2750,2877,1
8101,2416,2881,1
8102,2869,2890,1
8103,2744,2900,1
8104,2744,2906,1
8105,2745,2908,1
8106,1654,2914,1
8107,2753,2916,1
8108,2760,2920,1
8109,2760,2923,1
8110,2744,2937,1
8111,2678,2938,1
8112,2760,2952,1
8113,2753,2957,1
8114,2248,2964,1
8115,2753,2974,1
8116,2760,2978,1
8117,2678,2990,1
8118,2750,2993,1
8119,2678,3000,1
8120,2678,3010,1
8121,2753,3022,1
8122,2678,3033,1
8123,3173,3037,1
8124,1652,3045,1
8125,2760,3052,1
8126,2744,3055,1
8127,2732,3056,1
8128,2678,3058,1
8129,4252,3065,1
8130,3607,3089,1
8131,3607,3091,1
8132,3243,3095,1
8133,2760,3101,1
8134,2750,3105,1
8135,2750,3110,1
8136,2745,3122,1
8137,5892,3130,1
8138,2745,3134,1
8139,6187,3139,1
8140,2760,3140,1
8141,2750,3144,1
8142,2683,3147,1
8143,2753,3150,1
8144,2745,3151,1
8145,2770,3157,1
8146,2750,3161,1
8147,3037,3173,1
8148,2753,3176,1
8149,2750,3182,1
8150,2753,3188,1
8151,3037,3191,1
8152,2753,3195,1
8153,2745,3196,1
8154,2745,3199,1
8155,2760,3203,1
8156,2745,3214,1
8157,2718,3215,1
8158,2753,3220,1
8159,2745,3222,1
8160,3037,3243,1
8161,3794,3248,1
8162,2753,3262,1
8163,3037,3263,1
8164,3801,3270,1
8165,2753,3276,1
8166,2745,3277,1
8167,2745,3283,1
8168,2745,3286,1
8169,2745,3288,1
8170,2744,3292,1
8171,2760,3293,1
8172,3667,3303,1
8173,2744,3306,1
8174,3801,3307,1
8175,2731,3311,1
8176,2744,3321,1
8177,2753,3329,1
8178,2744,3339,1
8179,3794,3349,1
8180,2753,3351,1
8181,2750,3372,1
8182,2750,3374,1
8183,2744,3380,1
8184,2750,3384,1
8185,3794,3386,1
8186,3522,3394,1
8187,3801,3400,1
8188,3095,3406,1
8189,2744,3407,1
8190,2744,3409,1
8191,2744,3414,1
8192,2750,3417,1
8193,2745,3427,1
8194,84649,3429,1
8195,3522,3436,1
8196,3400,3444,1
8197,2745,3448,1
8198,2745,3449,1
8199,3522,3453,1
8200,3095,3463,1
8201,3522,3464,1
8202,2731,3466,1
8203,3400,3468,1
8204,3522,3469,1
8205,2750,3473,1
8206,3522,3477,1
8207,2745,3478,1
8208,2721,3479,1
8209,2750,3482,1
8210,4252,3483,1
8211,2744,3490,1
8212,2744,3493,1
8213,2750,3497,1
8214,2750,3501,1
8215,2750,3509,1
8216,3436,3513,1
8217,7376,3514,1
8218,3436,3520,1
8219,3436,3522,1
8220,2750,3530,1
8221,2745,3535,1
8222,2745,3542,1
8223,2745,3545,1
8224,4509,3550,1
8225,3522,3555,1
8226,2745,3566,1
8227,2745,3568,1
8228,2744,3570,1
8229,2753,3576,1
8230,2745,3577,1
8231,3522,3579,1
8232,2753,3582,1
8233,2745,3593,1
8234,2750,3594,1
8235,3626,3597,1
8236,2750,3598,1
8237,2783,3604,1
8238,2753,3605,1
8239,2194,3607,1
8240,2753,3614,1
8241,5278,3626,1
8242,2744,3630,1
8243,2753,3632,1
8244,2760,3633,1
8245,2780,3638,1
8246,3579,3641,1
8247,2745,3644,1
8248,84649,3655,1
8249,3626,3657,1
8250,3801,3659,1
8251,3173,3667,1
8252,3626,3674,1
8253,2744,3684,1
8254,2745,3720,1
8255,2750,3731,1
8256,2726,3732,1
8257,2753,3733,1
8258,5892,3734,1
8259,3626,3735,1
8260,2745,3740,1
8261,2678,3742,1
8262,2744,3743,1
8263,2745,3754,1
8264,2745,3755,1
8265,5892,3758,1
8266,3555,3764,1
8267,2745,3766,1
8268,2745,3772,1
8269,2753,3775,1
8270,2678,3776,1
8271,2745,3777,1
8272,3659,3782,1
8273,4252,3783,1
8274,2745,3787,1
8275,3248,3794,1
8276,3659,3801,1
8277,2753,3806,1
8278,3659,3816,1
8279,2731,3822,1
8280,5776,3824,1
8281,2709,3827,1
8282,2156,3834,1
8283,3248,3836,1
8284,2731,3840,1
8285,3659,3842,1
8286,2582,3843,1
8287,2744,3845,1
8288,2770,3846,1
8289,5776,3851,1
8290,2750,3853,1
8291,2745,3861,1
8292,5776,3877,1
8293,2760,3885,1
8294,5776,3886,1
8295,2750,3887,1
8296,2732,3900,1
8297,2760,3904,1
8298,2745,3909,1
8299,4252,3910,1
8300,3173,3914,1
8301,2750,3915,1
8302,2744,3917,1
8303,4509,3920,1
8304,4054,3923,1
8305,2744,3928,1
8306,2745,3932,1
8307,4252,3934,1
8308,4054,3938,1
8309,2750,3945,1
8310,3248,3946,1
8311,7800,3953,1
8312,5776,3956,1
8313,2750,3967,1
8314,2744,3969,1
8315,2745,3970,1
8316,3877,3974,1
8317,2750,3975,1
8318,2753,3987,1
8319,2745,3992,1
8320,2750,4015,1
8321,3522,4022,1
8322,5776,4030,1
8323,2120,4032,1
8324,2753,4033,1
8325,1975,4035,1
8326,5776,4041,1
8327,2760,4047,1
8328,3248,4053,1
8329,2753,4054,1
8330,2731,4056,1
8331,3522,4057,1
8332,2753,4062,1
8333,2750,4066,1
8334,5776,4072,1
8335,2760,4075,1
8336,2391,4078,1
8337,5776,4084,1
8338,3923,4086,1
8339,84649,4095,1
8340,3248,4100,1
8341,4509,4114,1
8342,2753,4120,1
8343,4509,4126,1
8344,4509,4127,1
8345,5776,4134,1
8346,2753,4143,1
8347,2753,4148,1
8348,2745,4150,1
8349,2869,4155,1
8350,2745,4170,1
8351,2745,4176,1
8352,2745,4185,1
8353,2721,4193,1
8354,2745,4197,1
8355,3920,4214,1
8356,2760,4219,1
8357,2744,4227,1
8358,2745,4230,1
8359,4344,4236,1
8360,2753,4244,1
8361,2760,4245,1
8362,3659,4252,1
8363,3248,4268,1
8364,2760,4269,1
8365,2109,4277,1
8366,2745,4282,1
8367,2760,4288,1
8368,2745,4297,1
8369,2726,4302,1
8370,2753,4305,1
8371,2770,4307,1
8372,2750,4308,1
8373,2750,4312,1
8374,2726,4331,1
8375,2753,4342,1
8376,4086,4344,1
8377,3659,4367,1
8378,2753,4382,1
8379,3923,4387,1
8380,2582,4402,1
8381,2745,4405,1
8382,5296,4418,1
8383,5296,4433,1
8384,3920,4437,1
8385,2726,4481,1
8386,2391,4492,1
8387,3920,4509,1
8388,3659,4535,1
8389,2760,4546,1
8390,5162,4559,1
8391,2726,4563,1
8392,4344,4580,1
8393,2750,4594,1
8394,3173,4596,1
8395,2753,4605,1
8396,4252,4619,1
8397,4433,4648,1
8398,2391,4662,1
8399,3243,4663,1
8400,4433,4670,1
8401,2745,4674,1
8402,2750,4675,1
8403,2753,4676,1
8404,2750,4681,1
8405,2726,4686,1
8406,4344,4687,1
8407,2753,4696,1
8408,2416,4703,1
8409,3384,4708,1
8410,4418,4715,1
8411,2726,4723,1
8412,4418,4724,1
8413,4418,4728,1
8414,4418,4737,1
8415,4418,4738,1
8416,2750,4744,1
8417,4418,4774,1
8418,4418,4785,1
8419,4418,4787,1
8420,4344,4796,1
8421,2750,4803,1
8422,3794,4820,1
8423,2760,4826,1
8424,2750,4834,1
8425,4559,4892,1
8426,4559,4895,1
8427,2731,4902,1
8428,2744,4911,1
8429,2750,4935,1
8430,2721,4941,1
8431,2744,4996,1
8432,2753,5008,1
8433,5776,5020,1
8434,2685,5026,1
8435,2750,5093,1
8436,7800,5111,1
8437,5892,5129,1
8438,2753,5136,1
8439,5376,5162,1
8440,2750,5163,1
8441,5376,5164,1
8442,5892,5172,1
8443,2745,5179,1
8444,5892,5213,1
8445,2726,5215,1
8446,2750,5216,1
8447,2744,5220,1
8448,2582,5252,1
8449,5376,5256,1
8450,2242,5278,1
8451,2745,5285,1
8452,5376,5296,1
8453,2760,5303,1
8454,5162,5304,1
8455,2745,5315,1
8456,2745,5320,1
8457,5892,5326,1
8458,2745,5353,1
8459,2745,5373,1
8460,5162,5376,1
8461,5162,5382,1
8462,2745,5385,1
8463,2750,5419,1
8464,2745,5446,1
8465,3794,5480,1
8466,3953,5482,1
8467,2718,5589,1
8468,2750,5592,1
8469,2744,5595,1
8470,2732,5599,1
8471,2718,5601,1
8472,2731,5616,1
8473,2718,5632,1
8474,2732,5658,1
8475,2745,5668,1
8476,2685,5682,1
8477,2775,5690,1
8478,2732,5706,1
8479,2732,5720,1
8480,2745,5728,1
8481,2731,5750,1
8482,5892,5776,1
8483,2745,5800,1
8484,2750,5801,1
8485,3953,5861,1
8486,2732,5871,1
8487,5776,5892,1
8488,2731,5896,1
8489,3953,5917,1
8490,2750,5921,1
8491,2745,5952,1
8492,2770,5990,1
8493,2775,6017,1
8494,2750,6046,1
8495,5776,6071,1
8496,2750,6105,1
8497,3920,6111,1
8498,3920,6128,1
8499,2753,6157,1
8500,2731,6184,1
8501,5162,6187,1
8502,2745,6222,1
8503,2745,6235,1
8504,5376,6249,1
8505,2750,6266,1
8506,5776,6273,1
8507,2745,6284,1
8508,2745,6286,1
8509,5093,6288,1
8510,2678,6291,1
8511,3248,6305,1
8512,2744,6313,1
8513,5776,6343,1
8514,2753,6374,1
8515,2753,6377,1
8516,2178,6394,1
8517,2745,6406,1
8518,3248,6421,1
8519,2753,6441,1
8520,2178,6462,1
8521,2750,6463,1
8522,2760,6502,1
8523,2745,6514,1
8524,2760,6567,1
8525,2750,6599,1
8526,2770,6607,1
8527,2753,6609,1
8528,2726,6613,1
8529,2750,6626,1
8530,2750,6634,1
8531,2678,6636,1
8532,14027,6651,1
8533,2750,6654,1
8534,2750,6656,1
8535,2750,6668,1
8536,2750,6678,1
8537,2744,6717,1
8538,2750,6718,1
8539,2678,6734,1
8540,2750,6750,1
8541,2753,6751,1
8542,2750,6782,1
8543,2745,6800,1
8544,2770,6802,1
8545,2053,6819,1
8546,2053,6852,1
8547,2744,6865,1
8548,2745,6872,1
8549,2770,6884,1
8550,11147,6891,1
8551,2744,6924,1
8552,1980,6929,1
8553,2770,6939,1
8554,2760,6944,1
8555,2750,6954,1
8556,1868,6995,1
8557,2745,7015,1
8558,2750,7018,1
8559,2753,7032,1
8560,2753,7041,1
8561,2750,7091,1
8562,4509,7104,1
8563,4509,7158,1
8564,2750,7193,1
8565,2720,7319,1
8566,2750,7352,1
8567,2750,7370,1
8568,2753,7374,1
8569,2750,7376,1
8570,3626,7391,1
8571,2750,7394,1
8572,2750,7398,1
8573,2683,7399,1
8574,2753,7408,1
8575,2750,7430,1
8576,2750,7513,1
8577,2391,7610,1
8578,2721,7699,1
8579,2745,7742,1
8580,2750,7786,1
8581,2744,7787,1
8582,2391,7800,1
8583,2750,7802,1
8584,2744,7847,1
8585,2391,7882,1
8586,3923,7915,1
8587,2745,7960,1
8588,2753,7970,1
8589,2750,8128,1
8590,2720,8165,1
8591,2391,8268,1
8592,3836,8479,1
8593,2744,8672,1
8594,2750,8749,1
8595,2391,8779,1
8596,2745,8784,1
8597,2750,9210,1
8598,2753,9353,1
8599,2745,9370,1
8600,2745,9397,1
8601,2391,9576,1
8602,2745,9666,1
8603,2745,9859,1
8604,2744,10062,1
8605,2753,10147,1
8606,2750,10232,1
8607,2750,10333,1
8608,2760,10550,1
8609,3758,10765,1
8610,2750,10858,1
8611,2750,10944,1
8612,3758,11147,1
8613,3490,11579,1
8614,2750,12386,1
8615,84649,12444,1
8616,2760,12746,1
8617,2745,12776,1
8618,2744,12997,1
8619,2731,13352,1
8620,2753,13394,1
8621,2582,13815,1
8622,3877,14027,1
8623,3877,14149,1
8624,2745,14219,1
8625,3877,14286,1
8626,3758,14293,1
8627,3758,14599,1
8628,1868,14610,1
8629,3758,15217,1
8630,2582,15507,1
8631,2582,15573,1
8632,2582,15603,1
8633,2582,15619,1
8634,2582,15747,1
8635,2582,15793,1
8636,2750,16062,1
8637,2582,16091,1
8638,2753,16185,1
8639,2582,16602,1
8640,2582,16697,1
8641,2582,17185,1
8642,2718,18630,1
8643,2718,18744,1
8644,2718,18759,1
8645,2720,30779,1
8646,3483,30916,1
8647,3483,31035,1
8648,3483,31121,1
8649,2720,84649,1
